Date,coach,block,kwh,percent_used,miles_travelled
3/15/2022,2609,0,1.60212847,44,92.8981001
3/15/2022,2611,0,1.327461137,5,11.77809095
3/15/2022,2612,0,1.87894409,23.5,44.12356836
3/15/2022,2607,0,1.631217602,56.5,115.5315458
3/16/2022,2601,0,1.74933432,60,116.5505945
3/16/2022,2604,0,1.681568179,28,54.83911457
3/16/2022,2600,0,1.767784726,25,53.42238825
3/16/2022,2612,0,1.722898826,23,45.17368568
3/16/2022,2605,0,1.751810771,42,90.46543188
3/16/2022,2603,0,1.579084013,22.5,46.30147439
3/16/2022,2609,0,1.461464365,16.5,38.89162292
3/16/2022,2606,0,1.627456817,16,39.56270381
3/17/2022,2605,0,1.763113694,63,122.6307116
3/17/2022,2600,0,1.694836761,20,44.28201801
3/17/2022,2601,0,2.067007407,104.5,161.3732055
3/17/2022,2603,0,1.860981737,22.5,45.37873817
3/17/2022,2604,0,1.698445571,46.5,92.55323908
3/17/2022,2606,0,1.425106357,59,137.3385678
3/17/2022,2607,0,1.671346352,17.5,37.63334626
3/17/2022,2609,0,1.670030319,28,56.58206077
3/17/2022,2612,0,1.923097808,105.5,193.2712956
3/17/2022,2611,0,1.710229053,111.5,205.2482254
3/18/2022,2602,0,1.100536537,9,25.43582975
3/18/2022,2604,0,1.659612589,22,44.90338921
3/18/2022,2601,0,1.815926216,39.5,74.83483954
3/18/2022,2603,0,1.878524606,117,200.2461873
3/18/2022,2600,0,1.940779355,12.5,20.43379166
3/18/2022,2606,0,1.818915085,28,55.68728625
3/18/2022,2609,0,1.273453374,15,45.3414559
3/18/2022,2612,0,1.813177708,23.5,45.1861131
3/18/2022,2605,0,1.822916507,80.5,37.50596516
3/21/2022,2607,0,1.655239383,20,39.06560686
3/21/2022,2609,0,1.737023332,26.5,56.14088722
3/21/2022,2605,0,1.917151085,22.5,38.36345741
3/21/2022,2611,0,1.636328513,22,44.69522986
3/21/2022,2603,0,1.644611351,58,118.740928
3/21/2022,2600,0,1.591343867,19.5,46.20826871
3/21/2022,2604,0,2.027747606,22,41.92080748
3/22/2022,2606,0,1.970000308,90.5,160.714552
3/22/2022,2600,0,1.617407307,20,46.30147439
3/22/2022,2603,0,2.417492778,35.5,52.11750875
3/22/2022,2605,0,1.772628924,52.5,98.84772926
3/22/2022,2611,0,1.928668958,94,146.003589
3/22/2022,2607,0,1.753183536,28.5,55.05659449
3/22/2022,2609,0,1.774485384,50.5,93.0814046
3/22/2022,2612,0,1.760684714,20.5,44.1981329
3/23/2022,2609,0,1.714587591,61,117.5012925
3/23/2022,2612,0,1.88624589,22.5,39.81125229
3/23/2022,2611,0,1.726848225,22.5,46.57798457
3/23/2022,2607,0,1.466284203,28.5,64.21871272
3/23/2022,2606,0,2.316671687,35,54.59677981
3/23/2022,2605,0,1.960622539,23,39.23027022
3/23/2022,2603,0,1.659460027,47,101.2400084
3/23/2022,2600,0,1.689794885,16.5,36.53041239
3/24/2022,2611,0,1.634405949,67.5,140.0819216
3/24/2022,2612,0,2.014721618,56,95.71912531
3/24/2022,2609,0,1.725939473,22.5,44.67658872
3/24/2022,2606,0,1.757710678,82,156.2748548
3/24/2022,2605,0,1.915036619,65,113.909767
3/24/2022,2603,0,1.668553914,19.5,39.51299411
3/24/2022,2600,0,1.581288488,78,177.9451752
3/25/2022,2605,0,1.814580987,21,43.77870735
3/25/2022,2600,0,1.614226699,16,36.20108566
3/25/2022,2601,0,2.06894175,47.5,77.25818719
3/25/2022,2603,0,1.690339345,18,39.78639744
3/25/2022,2612,0,1.65735107,23,46.09331504
3/25/2022,2606,0,1.923791186,19,36.39060387
3/25/2022,2607,0,1.531570511,11,23.4505488
3/25/2022,2609,0,1.81383314,28.5,55.46980633
3/25/2022,2611,0,2.162626341,33.5,54.80804601
3/28/2022,2607,0,1.600376216,20,39.51299411
3/28/2022,2612,0,1.910714269,26.5,48.09413028
3/28/2022,2606,0,2.105096108,34,55.93583473
3/28/2022,2601,0,1.742638282,12,17.11877635
3/28/2022,2603,0,2.289936406,23.5,38.61200589
3/28/2022,2605,0,1.83256,22,39.54095582
3/29/2022,2607,0,1.706407939,69,132.8336266
3/29/2022,2612,0,1.645542008,29.5,55.75563708
3/29/2022,2609,0,1.633693619,18.5,40.10329675
3/29/2022,2606,0,2.050605611,21,37.97510041
3/29/2022,2603,0,1.722300228,51.5,92.38857572
3/29/2022,2604,0,1.644148797,47,95.33076831
3/29/2022,2605,0,1.707316593,85,86.41719856
3/29/2022,2602,0,0.925810536,16,53.3975334
3/29/2022,2601,0,1.776251386,51,90.26037938
3/30/2022,2604,0,1.69898106,66,123.7771415
3/30/2022,2600,0,1.507002086,22,43.7538525
3/30/2022,2601,0,1.675355259,61.5,117.9176112
3/30/2022,2603,0,1.457901827,31.5,66.15117713
3/30/2022,2605,0,1.671644988,65,129.2607423
3/30/2022,2607,0,1.440293569,18,44.03346954
3/30/2022,2609,0,1.669947268,20,39.94174024
3/30/2022,2611,0,0.353381833,2,14.14862205
3/30/2022,2612,0,1.467348378,26,56.46710709
3/30/2022,2606,0,1.770607409,59.5,114.0091864
3/31/2022,2607,0,0.96166607,14.5,45.74845403
3/31/2022,2609,0,1.651936485,20,37.90053587
3/31/2022,2612,0,1.562649708,35.5,78.18713712
3/31/2022,2606,0,1.862260401,62,110.2436769
3/31/2022,2605,0,1.67907094,18,39.14327825
3/31/2022,2603,0,1.529322572,22,47.85179551
3/31/2022,2601,0,1.554312896,20,45.38495188
3/31/2022,2600,0,1.513362421,26,65.32475344
3/31/2022,2604,0,1.830193881,29,57.11643999
4/1/2022,2600,0,2.00498623,28,52.49343832
4/1/2022,2601,0,1.947117976,63,107.870039
4/1/2022,2602,0,1.588306832,53.5,115.5097978
4/1/2022,2605,0,1.964998317,21,37.2636304
4/1/2022,2604,0,1.805713386,22,39.97591565
4/1/2022,2607,0,1.683359492,17,37.26052354
4/1/2022,2606,0,1.565072171,31,65.0668844
4/1/2022,2611,0,1.474846879,15.5,38.94443947
4/1/2022,2612,0,1.632766039,20.5,45.07737314
4/1/2022,2609,0,1.725008659,29,55.64379026
4/4/2022,2601,0,1.681758575,33.5,71.97031834
4/4/2022,2604,0,1.714003462,18.5,39.21162909
4/4/2022,2607,0,1.644283612,21,41.69711386
4/4/2022,2609,0,1.499017653,21.5,45.47815756
4/4/2022,2611,0,1.457611193,61.5,140.6163008
4/4/2022,2612,0,1.782501525,50.5,92.2767289
4/5/2022,2601,0,1.738323973,61.5,118.7595691
4/5/2022,2600,0,1.899941377,26.5,52.98121471
4/5/2022,2603,0,1.747316263,21.5,40.23689155
4/5/2022,2604,0,1.909891099,19,36.42167243
4/5/2022,2605,0,1.90823333,52,89.30036089
4/5/2022,2612,0,2.074408292,69,114.7175495
4/5/2022,2606,0,1.499513518,36.5,81.83458602
4/5/2022,2607,0,1.523287625,13.5,29.39396425
4/6/2022,2605,0,1.740288125,80,45.08048
4/6/2022,2600,0,1.798450009,18.5,38.13665692
4/6/2022,2603,0,1.784951639,20,39.96970194
4/6/2022,2601,0,1.665227575,32,66.86886085
4/6/2022,2604,0,1.892301998,39.5,74.14511751
4/6/2022,2611,0,1.910796522,18.5,36.2197268
4/6/2022,2607,0,1.12236714,9,28.5861817
4/6/2022,2609,0,2.029777714,36,62.55033107
4/6/2022,2612,0,2.045262708,67.5,107.7911669
4/6/2022,2606,0,1.793721238,25.5,47.10304323
4/7/2022,2604,0,1.846760928,20.5,38.66792929
4/7/2022,2600,0,1.992464463,29.5,55.61582856
4/7/2022,2601,0,1.886101168,27,46.50031317
4/7/2022,2602,0,2.233161271,16,27.4925684
4/7/2022,2603,0,1.691438514,18.5,39.67765748
4/7/2022,2607,0,1.871828587,67.5,124.0194763
4/7/2022,2605,0,1.937525712,24,39.49745983
4/7/2022,2612,0,1.555664626,52.5,110.5990591
4/7/2022,2609,0,1.964888946,43.5,77.62479619
4/7/2022,2611,0,0.017073801,,16.13079615
4/7/2022,2606,0,1.786221164,39,72.86509286
4/8/2022,2605,0,2.241493422,25.5,37.73897936
4/8/2022,2601,0,1.898537512,67,119.3529786
4/8/2022,2603,0,1.703398573,19.5,39.34211704
4/8/2022,2604,0,1.894648425,51.5,93.14664857
4/8/2022,2612,0,2.486694132,38.5,53.3975334
4/8/2022,2606,0,2.128770879,23.5,41.56351905
4/8/2022,2607,0,1.647843898,22,43.78492106
4/8/2022,2609,0,1.808105304,42.5,80.19416607
4/11/2022,2612,0,1.556846287,19.5,46.49720632
4/11/2022,2601,0,1.669581123,18,32.6499493
4/11/2022,2603,0,1.508387889,25,55.34242524
4/11/2022,2604,0,1.577490228,21,45.81991172
4/11/2022,2606,0,1.581849751,20.5,46.91973873
4/11/2022,2607,0,1.430696542,15.5,36.49934383
4/11/2022,2609,0,1.715266281,15.5,36.61740436
4/12/2022,2601,0,1.744845158,44,89.88444981
4/12/2022,2602,0,1.447202225,48,110.34931
4/12/2022,2604,0,1.571007054,72.5,150.4961028
4/12/2022,2600,0,1.805316186,11,23.06529866
4/12/2022,2603,0,1.694413395,77.5,141.1196115
4/12/2022,2609,0,1.640968291,54.5,108.603257
4/12/2022,2606,0,1.853081574,75.5,131.833219
4/12/2022,2607,0,1.412959785,56,131.963707
4/12/2022,2611,0,1.777717581,45,89.12016325
4/12/2022,2612,0,1.668461374,74,144.5651147
4/13/2022,2612,0,1.792874625,38,71.07554382
4/13/2022,2607,0,1.608619378,18.5,37.15178358
4/13/2022,2606,0,1.764465903,22,39.92931281
4/13/2022,2605,0,1.670374681,44.5,89.89377038
4/13/2022,2604,0,1.622717892,33.5,64.36473495
4/13/2022,2603,0,1.871787265,15.5,28.77880677
4/13/2022,2601,0,1.673297095,23,47.13721864
4/13/2022,2600,0,2.030134997,49.5,88.52675376
4/14/2022,2605,0,1.897322319,28,53.9691949
4/14/2022,2601,0,1.924890647,21,39.2458045
4/14/2022,2604,0,1.752015769,17,36.07059771
4/14/2022,2600,0,1.608348898,20.5,46.14302474
4/14/2022,2603,0,1.733836626,64,116.5164191
4/14/2022,2607,0,1.622690832,21,43.78492106
4/14/2022,2609,0,1.687154756,24,53.59947904
4/14/2022,2611,0,0.523616189,7,47.44479738
4/14/2022,2612,0,1.639726949,22.5,38.76424183
4/14/2022,2606,0,1.803651064,22.5,45.7857363
4/15/2022,2605,0,2.009291616,30.5,77.40420942
4/15/2022,2604,0,1.684852146,61.5,116.7587539
4/15/2022,2601,0,1.744790204,38.5,78.78054661
4/15/2022,2600,0,1.420304794,33,84.62143581
4/15/2022,2612,0,1.739760954,20.5,39.30794162
4/15/2022,2611,0,1.779444113,55.5,99.16773543
4/15/2022,2609,0,1.765956854,51.5,99.01549948
4/15/2022,2607,0,1.233114884,23.5,66.03622346
4/18/2022,2600,0,1.69835918,24.5,55.01931222
4/18/2022,2601,0,1.808249592,61,115.3668824
4/18/2022,2604,0,1.822405146,19.5,36.68886205
4/18/2022,2606,0,1.537955013,29.5,67.40324008
4/18/2022,2609,0,1.90670525,63.5,118.3183956
4/18/2022,2611,0,1.324658188,27.5,76.03719279
4/18/2022,2612,0,1.668596417,42,89.36249801
4/19/2022,2601,0,1.758056942,81.5,150.3687217
4/19/2022,2607,0,1.275192308,27.5,71.66895331
4/19/2022,2604,0,1.918950046,20,37.99684841
4/19/2022,2609,0,1.61746195,41,90.80407918
4/19/2022,2611,0,1.661544126,55,113.0522747
4/19/2022,2612,0,1.814601769,21,39.40736101
4/19/2022,2600,0,1.657140766,20.5,45.28553249
4/20/2022,2607,0,1.688936048,42,83.47811282
4/20/2022,2611,0,1.724507581,48.5,96.86866201
4/20/2022,2609,0,1.393496189,42.5,103.2470373
4/20/2022,2612,0,1.448590137,43,100.1122196
4/20/2022,2605,0,1.661217814,42,84.60900839
4/20/2022,2603,0,1.812456235,66.5,115.4911566
4/20/2022,2600,0,1.683170278,50,109.5135658
4/20/2022,2604,0,1.592711239,39.5,88.9896753
4/20/2022,2602,0,0.923781645,12,45.85098028
4/20/2022,2601,0,1.642678149,48,100.2520282
4/21/2022,2609,0,1.523014561,39.5,90.69844607
4/21/2022,2612,0,1.357815372,38,100.5596069
4/21/2022,2607,0,1.557509823,53.5,112.2569196
4/21/2022,2605,0,1.740298645,25.5,52.15789788
4/21/2022,2603,0,1.204993993,17.5,53.82006582
4/21/2022,2601,0,1.769196836,41.5,82.72003997
4/21/2022,2600,0,1.645245785,17.5,37.72344508
4/21/2022,2604,0,1.683680661,17.5,39.450857
4/22/2022,2604,0,1.766247253,23,47.96674918
4/22/2022,2612,0,2.175785407,33,51.08913943
4/22/2022,2611,0,1.41279782,18.5,50.03591525
4/22/2022,2609,0,1.549940763,21.5,46.84517418
4/22/2022,2601,0,1.58945026,16.5,39.14638511
4/22/2022,2605,0,1.800192995,40.5,76.75798338
4/22/2022,2607,0,1.432004468,14.5,32.32994313
4/25/2022,2601,0,1.83690367,59.5,108.1527629
4/25/2022,2604,0,1.875054176,40.5,76.85740277
4/25/2022,2607,0,1.643320639,69.5,142.1666219
4/25/2022,2605,0,1.788298356,22,45.98457508
4/25/2022,2611,0,1.799432988,59,105.6299958
4/25/2022,2609,0,1.808893453,19.5,39.44464328
4/25/2022,2606,0,1.48146973,14,32.677911
4/26/2022,2604,0,1.729119193,39,81.07651316
4/26/2022,2601,0,2.045818658,71.5,117.0445846
4/26/2022,2600,0,1.760752497,13,28.87201245
4/26/2022,2603,0,0.416354885,9,90.60834725
4/26/2022,2607,0,1.744267632,26,54.81425972
4/26/2022,2605,0,1.766172253,21,39.11842341
4/26/2022,2609,0,1.624904828,29.5,64.39580351
4/26/2022,2606,0,1.742385294,42,85.86107134
4/27/2022,2611,0,1.644384071,40,82.97480216
4/27/2022,2600,0,1.928697532,43.5,84.91658713
4/27/2022,2601,0,1.790378422,20.5,38.65239501
4/27/2022,2605,0,1.753886488,44.5,91.33535155
4/27/2022,2606,0,1.602688026,49.5,110.3027072
4/27/2022,2607,0,1.305647283,32,78.60656267
4/28/2022,2600,0,1.510168166,16.5,39.38561302
4/28/2022,2601,0,1.91104457,32,54.93853396
4/28/2022,2603,0,1.542957472,37,83.19538893
4/28/2022,2604,0,1.583933432,21,46.40400064
4/28/2022,2605,0,1.580720805,19.5,46.26419212
4/28/2022,2606,0,1.745911084,88,171.1598018
4/28/2022,2611,0,2.039708594,30.5,51.6763352
4/28/2022,2608,0,1.811852536,111,201.4951434
4/28/2022,2609,0,1.653791289,109.5,215.8581385
4/28/2022,2607,0,1.613534797,55.5,111.191268
4/29/2022,2605,0,1.77904851,57,112.9528553
4/29/2022,2600,0,1.836738389,60.5,118.6259743
4/29/2022,2601,0,1.671273584,23.5,46.48477889
4/29/2022,2603,0,1.707821643,59,111.7567158
4/29/2022,2606,0,1.670799437,44,92.96023721
4/29/2022,2607,0,1.202022505,8,20.88739263
4/29/2022,2609,0,1.608842466,37.5,78.61277639
4/29/2022,2611,0,1.94041958,24.5,46.83896047
4/29/2022,2604,0,1.923482102,42.5,80.73475901
5/2/2022,2604,0,1.488736939,13,32.81461266
5/2/2022,2606,0,1.720252344,20.5,39.7677563
5/2/2022,2601,0,1.688481049,41.5,84.70842778
5/2/2022,2605,0,1.60668365,26,60.26989879
5/2/2022,2600,0,1.648056749,11.5,25.57253142
5/2/2022,2607,0,1.575694241,43.5,95.23756263
5/2/2022,2612,0,1.436636736,71,156.6083758
5/2/2022,2611,0,1.667326473,32,64.83076334
5/2/2022,2608,0,1.595549747,23,49.64755826
5/2/2022,2609,0,1.642863719,40.5,85.4198978
5/3/2022,2605,0,1.655179528,45.5,94.01656824
5/3/2022,2600,0,1.581639836,19,44.26959059
5/3/2022,2601,0,1.547983379,27,64.967465
5/3/2022,2604,0,1.521167016,19,45.72981289
5/3/2022,2612,0,1.359819059,20,50.97931207
5/3/2022,2606,0,1.620902702,18.5,38.56540305
5/3/2022,2609,0,1.6412855,43,94.95483874
5/3/2022,2611,0,2.100664031,31.5,54.36376561
5/4/2022,2612,0,1.88947117,29.5,55.16533445
5/4/2022,2609,0,1.624539387,23,46.61526684
5/4/2022,2608,0,1.291180948,24.5,66.48671757
5/4/2022,2606,0,1.592671021,16,37.6799491
5/4/2022,2611,0,1.440868946,32.5,81.39651933
5/4/2022,2604,0,1.850658327,20.5,39.59998608
5/4/2022,2601,0,1.920261297,64.5,112.6390629
5/4/2022,2600,0,1.748868304,33.5,71.47011453
5/4/2022,2605,0,1.860586825,52,96.93701284
5/5/2022,2605,0,1.634301363,82,53.26704545
5/5/2022,2600,0,1.766597472,19,39.02521773
5/5/2022,2604,0,1.7373365,59.5,115.786308
5/5/2022,2601,0,1.889505895,41,77.02206613
5/5/2022,2606,0,1.704163088,20.5,45.6024318
5/5/2022,2612,0,1.658085705,42,89.22268949
5/5/2022,2608,0,1.558368507,14.5,36.31603933
5/5/2022,2611,0,0.325821473,2.5,27.98966535
5/6/2022,2600,0,1.821571469,61.5,121.4873887
5/6/2022,2601,0,1.888991777,23,39.10288913
5/6/2022,2604,0,1.537089008,30.5,64.79037421
5/6/2022,2605,0,2.077327637,52,87.65994094
5/6/2022,2606,0,1.669740371,23.5,53.38199913
5/6/2022,2609,0,1.792722854,28.5,55.93894158
5/6/2022,2611,0,1.564686487,70.5,149.1663684
5/6/2022,2612,0,1.597176425,36,78.10635886
5/9/2022,2604,0,1.538634674,44,99.95066313
5/9/2022,2602,0,1.71146927,58.5,109.314727
5/9/2022,2601,0,1.455298192,34,81.7724489
5/9/2022,2600,0,1.804822787,84.5,178.3179979
5/9/2022,2609,0,1.622909918,37.5,79.25589557
5/9/2022,2611,0,1.519663828,37,88.11043506
5/9/2022,2612,0,1.628896085,20,45.32902847
5/9/2022,2608,0,1.40696537,56,126.657197
5/9/2022,2605,0,1.750876683,44.5,88.30306013
5/10/2022,2602,0,1.690429589,48,96.25661139
5/10/2022,2605,0,1.638602486,24.5,54.5688181
5/10/2022,2600,0,1.844852043,73.5,152.0339965
5/10/2022,2604,0,1.77020988,22.5,45.86962141
5/10/2022,2612,0,1.584110961,18.5,43.25364869
5/10/2022,2611,0,1.613949642,32,70.83942277
5/10/2022,2609,0,1.572184996,56.5,124.9204645
5/11/2022,2600,0,1.735112209,18.5,39.62794778
5/11/2022,2601,0,1.946363535,23.5,43.14180188
5/11/2022,2612,0,1.63217823,21,46.16787958
5/11/2022,2602,0,1.725217682,21,44.85367951
5/11/2022,2609,0,1.647947817,24.5,54.64959636
5/11/2022,2611,0,1.091910663,21.5,76.36651953
5/11/2022,2604,0,1.617327962,25.5,56.80575439
5/12/2022,2600,0,1.54037154,26,63.2183051
5/12/2022,2601,0,1.536847524,44.5,99.08385031
5/12/2022,2604,0,1.693769298,52.5,105.8505826
5/12/2022,2605,0,1.719024299,18.5,37.3692635
5/12/2022,2609,0,1.681575123,16,36.44963414
5/12/2022,2610,0,1.252876342,58.5,158.4993637
5/12/2022,2611,0,1.430412556,13.5,39.00968345
5/12/2022,2612,0,1.589216181,17.5,39.2955142
5/13/2022,2601,0,2.134672491,70.5,107.6152768
5/13/2022,2600,0,1.610863407,22,52.05847849
5/13/2022,2604,0,2.057902755,32,54.52221526
5/13/2022,2612,0,1.568766384,14,34.04492762
5/13/2022,2609,0,1.916828446,18,37.09586018
5/16/2022,2601,0,1.671050741,60.5,118.4116012
5/16/2022,2602,0,0.010795142,,19.46134574
5/16/2022,2605,0,1.751154391,16.5,33.10665712
5/16/2022,2606,0,1.807828085,49,89.53337509
5/16/2022,2609,0,1.577221346,57.5,118.0822745
5/16/2022,2612,0,1.693866878,22,45.85719399
5/17/2022,2606,0,1.665450456,17,39.30483476
5/17/2022,2600,0,1.653427626,18,39.35765132
5/17/2022,2604,0,1.686905343,42.5,87.96751969
5/17/2022,2605,0,1.924077194,65,114.2359868
5/17/2022,2611,0,1.477329761,23,55.90165931
5/17/2022,2607,0,1.437769721,20,47.88907779
5/17/2022,2609,0,1.493064483,18.5,45.54650839
5/17/2022,2612,0,1.660436871,40,73.98977472
5/17/2022,2601,0,1.625160743,47,97.60498688
5/18/2022,2600,0,1.622224696,55.5,127.6948869
5/18/2022,2605,0,1.472671897,27.5,65.0171747
5/18/2022,2604,0,1.979770992,49.5,84.52823014
5/18/2022,2612,0,1.758479428,44.5,91.19243617
5/18/2022,2606,0,1.648261004,19,41.65361787
5/18/2022,2607,0,1.644361606,25,50.83748409
5/18/2022,2609,0,1.715162299,17,38.28267915
5/19/2022,2610,0,0.969489068,3,20.3530134
5/19/2022,2609,0,2.010082623,30.5,52.31013382
5/19/2022,2606,0,1.477909166,22,55.8457359
5/19/2022,2605,0,1.646791887,20,46.28904697
5/19/2022,2612,0,1.486681832,61.5,141.8310815
5/19/2022,2603,0,1.310466149,13,34.75950449
5/19/2022,2601,0,1.730661728,63,122.3448809
5/19/2022,2600,0,1.632153459,65,141.8124403
5/19/2022,2604,0,1.466020861,28,66.3438022
5/20/2022,2612,0,1.716808966,50,92.77382586
5/20/2022,2607,0,1.284655003,16,39.98834308
5/20/2022,2605,0,1.755333882,19.5,39.16191939
5/20/2022,2608,0,1.618961737,17.5,40.3114561
5/20/2022,2602,0,2.001872563,15.5,27.34965303
5/20/2022,2601,0,1.839880225,31,54.3855136
5/20/2022,2600,0,1.573262529,29.5,70.91398731
5/20/2022,2604,0,1.555066262,16,37.81043705
5/23/2022,2600,0,1.707604887,56,120.0955172
5/23/2022,2601,0,2.264823399,49.5,75.78864432
5/23/2022,2604,0,1.586556846,66,133.1443122
5/23/2022,2605,0,1.421182023,27,71.48564881
5/23/2022,2610,0,1.77686362,8,13.10161159
5/23/2022,2612,0,1.362724903,25,59.337842
5/23/2022,2609,0,1.763954666,21,43.70724966
5/23/2022,2607,0,1.738317677,12.5,29.22308717
5/24/2022,2609,0,1.762501667,19.5,39.41668158
5/24/2022,2607,0,1.305988525,15,45.14883083
5/24/2022,2605,0,1.760049325,25,55.18397558
5/24/2022,2612,0,2.22137848,34.5,53.8138521
5/24/2022,2602,0,1.324161145,16.5,41.41749682
5/24/2022,2601,0,1.74780818,24.5,51.67012149
5/24/2022,2600,0,1.685640117,39,89.24133063
5/24/2022,2604,0,1.785141962,41.5,80.87146067
5/25/2022,2612,0,1.372157126,32,72.58858268
5/25/2022,2607,0,1.391758463,21.5,57.44265987
5/25/2022,2609,0,1.663358443,19,43.8035622
5/25/2022,2604,0,1.890614727,20,39.17434681
5/25/2022,2605,0,1.649606394,43,89.91551837
5/25/2022,2601,0,1.836714872,21.5,40.34252466
5/26/2022,2600,0,1.650609676,21,46.00632307
5/26/2022,2604,0,1.608494312,19,43.49598346
5/26/2022,2605,0,1.948334668,30.5,54.7738706
5/26/2022,2601,0,1.699758979,21,39.99455679
5/26/2022,2609,0,1.656629003,37.5,78.491609
5/26/2022,2612,0,1.728073071,18,37.63955997
5/26/2022,2607,0,2.083538587,30,48.27432792
5/26/2022,2606,0,1.844905839,23.5,44.33794142
5/27/2022,2601,0,1.692497209,21.5,45.99389565
5/27/2022,2607,0,1.530618463,11,21.0023463
5/27/2022,2609,0,1.696664019,41,83.12082439
5/27/2022,2612,0,1.656454588,18,40.14679273
5/31/2022,2604,0,2.034898507,72.5,117.7622684
5/31/2022,2600,0,1.599166964,20.5,45.9410791
5/31/2022,2605,0,1.895359128,22,39.00657659
5/31/2022,2603,0,1.96145987,26.5,44.78222182
5/31/2022,2601,0,1.929438856,21,39.28930049
5/31/2022,2609,0,1.730408601,42.5,88.45218921
5/31/2022,2611,0,1.718712244,28,57.75334546
5/31/2022,2612,0,1.633409525,17.5,37.8912153
5/31/2022,2606,0,1.634436865,25,54.9571751
6/1/2022,2605,0,1.606606661,39,84.21754454
6/1/2022,2601,0,1.785968718,22.5,46.45992404
6/1/2022,2602,0,1.848699435,27.5,54.64027579
6/1/2022,2604,0,1.842369312,22.5,43.89987473
6/1/2022,2600,0,1.550289078,53.5,123.1992663
6/1/2022,2611,0,1.952075822,64,108.8455917
6/1/2022,2612,0,1.628913662,41.5,92.38857572
6/1/2022,2609,0,1.740814574,20.5,40.10018989
6/1/2022,2606,0,1.605470479,32.5,64.98299928
6/2/2022,2600,0,1.525901673,18.5,45.49990555
6/2/2022,2601,0,1.623276481,19,37.38479778
6/2/2022,2604,0,1.879843565,23,40.37048636
6/2/2022,2605,0,1.930099628,30.5,54.39172731
6/2/2022,2607,0,1.821957634,20.5,43.25675555
6/2/2022,2609,0,1.696546917,42.5,88.74423368
6/2/2022,2611,0,1.38751282,29,76.03408594
6/3/2022,2605,0,1.96154358,22.5,43.68550167
6/3/2022,2600,0,1.610885648,20.5,45.68942377
6/3/2022,2601,0,1.429374984,15.5,40.19650243
6/3/2022,2604,0,1.832178241,31,55.07212877
6/3/2022,2607,0,2.046437506,28.5,45.5527221
6/3/2022,2606,0,1.615073525,34,73.02664937
6/3/2022,2609,0,1.492168664,4.5,16.03448362
6/3/2022,2612,0,1.534495212,30.5,66.29719936
6/3/2022,2611,0,1.776044228,61,107.8358636
6/6/2022,2612,0,1.677661164,20,45.44398214
6/6/2022,2610,0,0.53069396,2,15.5560278
6/6/2022,2609,0,1.948253763,25.5,44.51503221
6/6/2022,2611,0,1.826500038,17,37.43761433
6/6/2022,2604,0,1.58116159,40.5,82.60819315
6/6/2022,2601,0,1.722519264,43.5,88.24713672
6/6/2022,2600,0,1.83864894,18.5,37.09586018
6/6/2022,2607,0,1.68725607,25,52.67363597
6/7/2022,2609,0,1.895321206,65,116.0410702
6/7/2022,2607,0,1.655962476,33,68.43782311
6/7/2022,2606,0,1.931754561,25,43.98065299
6/7/2022,2611,0,1.415693425,25.5,68.40986141
6/7/2022,2604,0,1.86473961,20,38.86055436
6/7/2022,2600,0,1.579289798,20.5,45.447089
6/7/2022,2612,0,1.681351372,36,75.01193033
6/7/2022,2605,0,1.916407792,31.5,54.34512447
6/8/2022,2604,0,1.815086055,27,54.23327766
6/8/2022,2601,0,1.91860913,47.5,82.50256005
6/8/2022,2602,0,0.024807756,,38.26714487
6/8/2022,2611,0,1.856137792,51.5,94.39871152
6/8/2022,2600,0,1.792408227,22,45.65214149
6/8/2022,2612,0,2.234145677,33.5,53.02160383
6/8/2022,2607,0,1.147659185,11,38.13355007
6/8/2022,2609,0,1.528077191,39,89.76638929
6/8/2022,2605,0,1.699591792,20,44.45600195
6/9/2022,2612,0,1.880707967,27.5,52.0149825
6/9/2022,2608,0,2.188746565,4.5,11.51711505
6/9/2022,2607,0,1.861101285,13.5,27.77218544
6/9/2022,2609,0,1.699491436,21.5,44.18259862
6/9/2022,2604,0,1.730927079,40.5,83.4656854
6/9/2022,2601,0,2.211369117,24.5,38.62443331
6/9/2022,2600,0,1.792243466,59,122.5841088
6/9/2022,2605,0,1.91693267,28,54.6464895
6/10/2022,2607,0,1.777172805,32,62.31110316
6/10/2022,2609,0,2.123259632,31,52.63635369
6/10/2022,2606,0,2.346346826,15.5,23.12122206
6/10/2022,2601,0,1.895613001,24,45.60553865
6/10/2022,2605,0,1.912352104,21,39.4788187
6/10/2022,2600,0,1.90142434,19,37.8632536
6/13/2022,2609,0,1.575066488,23.5,55.43252406
6/13/2022,2612,0,1.800001141,19.5,39.27376621
6/13/2022,2607,0,1.636495853,7,20.78797324
6/13/2022,2601,0,1.863337755,19.5,39.51920783
6/13/2022,2604,0,1.696294318,21.5,45.99700251
6/13/2022,2600,0,1.674567428,48.5,107.4102243
6/13/2022,2605,0,1.773230788,17.5,43.47734232
6/14/2022,2605,0,1.54411492,34.5,76.41001551
6/14/2022,2601,0,1.758104637,24.5,49.588528
6/14/2022,2603,0,1.897124221,5.5,10.77457647
6/14/2022,2604,0,2.200926798,33,52.08644019
6/14/2022,2600,0,1.644165551,31,71.65031218
6/14/2022,2607,0,1.340508104,13.5,32.27401972
6/14/2022,2609,0,1.661540703,43,92.70236817
