Date,coach,block,start_per,end_per,kwh,percent_used,miles_travelled,TAVG,TMAX,TMIN,tempdif,day_of_week,day,month,year
2020-11-20,7503,7771,100,74,1.95,26,48,52,59,46,13,4,20,11,2020
2020-11-20,7503,7771,74,38,3.41,36,38,52,59,46,13,4,20,11,2020
2020-11-20,7503,7771,38,11,2.31,27,42,52,59,46,13,4,20,11,2020
2020-11-20,7501,7772,100,43,2.36,57,87,52,59,46,13,4,20,11,2020
2020-11-20,7501,7772,43,13,1.8,30,60,52,59,46,13,4,20,11,2020
2020-11-20,7505,7072,100,68,1.75,32,66,52,59,46,13,4,20,11,2020
2020-11-24,7503,7771,100,67,2.48,33,48,53,60,45,15,1,24,11,2020
2020-11-24,7503,7771,67,47,1.89,20,38,53,60,45,15,1,24,11,2020
2020-11-24,7503,7771,47,4,1.94,43,80,53,60,45,15,1,24,11,2020
2020-11-24,7504,7772,100,52,1.99,48,87,53,60,45,15,1,24,11,2020
2020-11-24,7504,7772,52,14,1.65,38,83,53,60,45,15,1,24,11,2020
2020-11-24,7505,7072,100,68,1.75,32,66,53,60,45,15,1,24,11,2020
2020-11-24,7505,7072,68,28,1.69,40,85,53,60,45,15,1,24,11,2020
2020-11-25,7504,7771,100,70,2.25,30,48,47,54,43,11,2,25,11,2020
2020-11-25,7504,7771,70,53,1.61,17,38,47,54,43,11,2,25,11,2020
2020-11-25,7504,7771,53,16,1.67,37,80,47,54,43,11,2,25,11,2020
2020-11-25,7501,7772,100,43,2.36,57,87,47,54,43,11,2,25,11,2020
2020-11-25,7501,7772,43,10,1.98,33,60,47,54,43,11,2,25,11,2020
2020-11-25,7505,7072,100,67,1.8,33,66,47,54,43,11,2,25,11,2020
2020-11-25,7505,7072,67,20,1.99,47,85,47,54,43,11,2,25,11,2020
2020-11-27,7501,7771,100,68,2.4,32,48,52,60,45,15,4,27,11,2020
2020-11-27,7501,7771,68,48,0.85,20,85,52,60,45,15,4,27,11,2020
2020-11-27,7501,7771,48,2,5.52,46,30,52,60,45,15,4,27,11,2020
2020-12-01,7501,7771,100,66,2.55,34,48,54,62,47,15,1,1,12,2020
2020-12-01,7501,7771,66,42,2.27,24,38,54,62,47,15,1,1,12,2020
2020-12-01,7501,7771,42,14,2.4,28,42,54,62,47,15,1,1,12,2020
2020-12-02,7501,7771,100,68,2.4,32,48,54,61,50,11,2,2,12,2020
2020-12-02,7501,7771,68,47,1.99,21,38,54,61,50,11,2,2,12,2020
2020-12-02,7501,7771,47,6,1.87,41,79,54,61,50,11,2,2,12,2020
2020-12-02,7504,7772,100,62,2.4,38,57,54,61,50,11,2,2,12,2020
2020-12-02,7505,7072,100,62,2.07,38,66,54,61,50,11,2,2,12,2020
2020-12-02,7505,7072,62,19,1.82,43,85,54,61,50,11,2,2,12,2020
2020-12-03,7503,7771,100,67,2.48,33,48,57,64,51,13,3,3,12,2020
2020-12-03,7503,7771,67,47,1.89,20,38,57,64,51,13,3,3,12,2020
2020-12-03,7503,7771,47,10,1.67,37,80,57,64,51,13,3,3,12,2020
2020-12-03,7501,7772,100,40,2.48,60,87,57,64,51,13,3,3,12,2020
2020-12-03,7501,7772,40,8,1.89,32,61,57,64,51,13,3,3,12,2020
2020-12-03,7505,7072,98,61,2.02,37,66,57,64,51,13,3,3,12,2020
2020-12-03,7505,7072,61,35,2.08,26,45,57,64,51,13,3,3,12,2020
2020-12-04,7505,7771,100,65,2.63,35,48,58,65,52,13,4,4,12,2020
2020-12-04,7505,7771,65,48,1.61,17,38,58,65,52,13,4,4,12,2020
2020-12-04,7505,7771,48,5,1.94,43,80,58,65,52,13,4,4,12,2020
2020-12-04,7501,7772,100,41,2.44,59,87,58,65,52,13,4,4,12,2020
2020-12-07,7503,7771,100,66,2.55,34,48,59,67,50,17,0,7,12,2020
2020-12-07,7503,7771,66,45,1.99,21,38,59,67,50,17,0,7,12,2020
2020-12-07,7503,7771,45,6,2.19,39,64,59,67,50,17,0,7,12,2020
2020-12-07,7501,7772,100,49,2.11,51,87,59,67,50,17,0,7,12,2020
2020-12-07,7501,7772,49,6,1.87,43,83,59,67,50,17,0,7,12,2020
2020-12-07,7505,7072,100,67,1.8,33,66,59,67,50,17,0,7,12,2020
2020-12-07,7505,7072,67,28,1.65,39,85,59,67,50,17,0,7,12,2020
2020-12-08,7503,7771,100,78,1.65,22,48,62,71,56,15,1,8,12,2020
2020-12-08,7503,7771,78,63,1.42,15,38,62,71,56,15,1,8,12,2020
2020-12-08,7503,7771,63,18,2.03,45,80,62,71,56,15,1,8,12,2020
2020-12-08,7504,7072,100,56,2.4,44,66,62,71,56,15,1,8,12,2020
2020-12-08,7504,7072,56,18,1.61,38,85,62,71,56,15,1,8,12,2020
2020-12-09,7503,7771,100,72,2.1,28,48,58,65,53,12,2,9,12,2020
2020-12-09,7503,7771,72,55,1.61,17,38,58,65,53,12,2,9,12,2020
2020-12-09,7503,7771,55,18,1.67,37,80,58,65,53,12,2,9,12,2020
2020-12-09,7501,7772,100,41,2.44,59,87,58,65,53,12,2,9,12,2020
2020-12-09,7501,7772,41,4,2.15,37,62,58,65,53,12,2,9,12,2020
2020-12-09,7504,7072,100,65,1.91,35,66,58,65,53,12,2,9,12,2020
2020-12-09,7504,7072,65,21,1.86,44,85,58,65,53,12,2,9,12,2020
2020-12-10,7505,7771,100,68,2.4,32,48,54,63,44,19,3,10,12,2020
2020-12-10,7505,7771,68,49,1.8,19,38,54,63,44,19,3,10,12,2020
2020-12-10,7505,7771,49,15,1.53,34,80,54,63,44,19,3,10,12,2020
2020-12-10,7501,7772,100,41,2.44,59,87,54,63,44,19,3,10,12,2020
2020-12-10,7501,7772,41,5,2.12,36,61,54,63,44,19,3,10,12,2020
2020-12-10,7504,7072,100,66,1.85,34,66,54,63,44,19,3,10,12,2020
2020-12-10,7504,7072,66,23,1.82,43,85,54,63,44,19,3,10,12,2020
2020-12-11,7503,7771,100,71,2.18,29,48,45,50,39,11,4,11,12,2020
2020-12-11,7503,7771,71,48,2.18,23,38,45,50,39,11,4,11,12,2020
2020-12-11,7503,7771,48,0,3.003,48,0,45,50,39,11,4,11,12,2020
2020-12-11,7501,7772,100,41,2.44,59,87,45,50,39,11,4,11,12,2020
2020-12-11,7501,7772,41,0,3.003,41,0,45,50,39,11,4,11,12,2020
2020-12-11,7504,7072,100,67,1.8,33,66,45,50,39,11,4,11,12,2020
2020-12-11,7504,7072,67,23,1.86,44,85,45,50,39,11,4,11,12,2020
2020-12-14,7505,7772,100,52,1.99,48,87,44,49,38,11,0,14,12,2020
2020-12-14,7505,7772,52,9,1.87,43,83,44,49,38,11,0,14,12,2020
2020-12-14,7504,7072,100,64,1.96,36,66,44,49,38,11,0,14,12,2020
2020-12-14,7504,7072,64,25,1.65,39,85,44,49,38,11,0,14,12,2020
,,,,,1.911250134,,,,,,,,,,
